id,assignmentid,endtime,mark,pageheight,pagewidth,reportedaverage,seed,starttime,stimuliindex,flip,trial,variability,useragent,xdomain,ydomain,batch,experiment,data_average,average,error,normalized_average,overestimated,normalized_error,average_along_arc
22885,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.8290625,14,1.6479E+12,78,FALSE,22,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.293249191,0.293249191,0.535813309,0.293249191,TRUE,0.535813309,0.340223637
22886,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.496666641,18,1.6479E+12,52,FALSE,36,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.564244998,0.564244998,-0.067578357,0.564244998,FALSE,-0.067578357,0.564855138
22887,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.398125,3,1.6479E+12,28,FALSE,16,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.40152069,0.40152069,-0.00339569,0.40152069,FALSE,-0.00339569,0.412586328
22888,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.9490625,2,1.6479E+12,17,TRUE,23,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.571293782,0.571293782,0.377768718,0.428706218,TRUE,-0.377768718,0.572693325
22889,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.606666641,14,1.6479E+12,77,TRUE,37,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.706750809,0.706750809,-0.100084167,0.293249191,FALSE,0.100084167,0.697601992
22890,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.5040625,19,1.6479E+12,136,FALSE,24,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.256604718,0.256604718,0.247457782,0.256604718,TRUE,0.247457782,0.257919326
22891,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.513125,11,1.6479E+12,125,TRUE,17,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.433918025,0.433918025,0.079206975,0.566081975,TRUE,-0.079206975,0.432483521
22892,3U0SRXB7CE5M3N2X0YDSC0HHPOYRNW,1.6479E+12,point,977,1920,0.5640625,14,1.6479E+12,79,TRUE,1,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.706750809,0.706750809,-0.142688309,0.293249191,FALSE,0.142688309,0.659776363
22893,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.526666641,3,1.6479E+12,30,FALSE,38,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.40152069,0.40152069,0.125145952,0.40152069,TRUE,0.125145952,0.447536796
22894,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.8840625,3,1.6479E+12,30,FALSE,25,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.40152069,0.40152069,0.48254181,0.40152069,TRUE,0.48254181,0.447536796
22895,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.543125,2,1.6479E+12,19,TRUE,18,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.571293782,0.571293782,-0.028168782,0.428706218,FALSE,0.028168782,0.514194227
22896,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.3140625,19,1.6479E+12,138,FALSE,26,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.256604718,0.256604718,0.057457782,0.256604718,TRUE,0.057457782,0.286171031
22897,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.516666641,11,1.6479E+12,125,TRUE,39,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.433918025,0.433918025,0.082748616,0.566081975,TRUE,-0.082748616,0.432483521
22898,3U0SRXB7CE5M3N2X0YDSC0HHPOYRNW,1.6479E+12,point,977,1920,0.4290625,8,1.6479E+12,90,FALSE,2,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.494680479,0.494680479,-0.065617979,0.494680479,FALSE,-0.065617979,0.545737214
22899,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.6390625,19,1.6479E+12,137,TRUE,27,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.743395282,0.743395282,-0.104332782,0.256604718,FALSE,0.104332782,0.742080674
22900,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.473125,18,1.6479E+12,53,TRUE,19,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.435755002,0.435755002,0.037369998,0.564244998,TRUE,-0.037369998,0.435144862
22901,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.526666641,16,1.6479E+12,114,FALSE,40,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.374941292,0.374941292,0.151725349,0.374941292,TRUE,0.151725349,0.419528597
23942,3P4MQ7TPPYCXM7WB1BMTLQCJQH3BB8,1.64797E+12,point,657,1024,0.0990625,8,1.64797E+12,90,FALSE,9,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.494680479,0.494680479,-0.395617979,0.494680479,FALSE,-0.395617979,0.545737214
22903,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.5990625,3,1.6479E+12,29,TRUE,28,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.59847931,0.59847931,0.00058319,0.40152069,TRUE,-0.00058319,0.587413672
22904,3U0SRXB7CE5M3N2X0YDSC0HHPOYRNW,1.6479E+12,point,977,1920,0.5090625,16,1.6479E+12,115,TRUE,3,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.625058708,0.625058708,-0.115996208,0.374941292,FALSE,0.115996208,0.580471403
22905,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.561666641,13,1.6479E+12,65,TRUE,41,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566073073,0.566073073,-0.004406432,0.433926927,FALSE,0.004406432,0.555494213
22906,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.8940625,17,1.6479E+12,40,FALSE,29,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.400118858,0.400118858,0.493943642,0.400118858,TRUE,0.493943642,0.419136621
22907,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.373125,1,1.6479E+12,4,FALSE,20,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.512700546,0.512700546,-0.139575546,0.512700546,FALSE,-0.139575546,0.50572519
23943,3WQQ9FUS6BUEK9Y4YZ2JUOMIIBIB89,1.64797E+12,point,945,1680,0.5240625,17,1.64797E+12,41,TRUE,4,"0,0","Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.599881142,0.599881142,-0.075818642,0.400118858,FALSE,0.075818642,0.580863379
23944,3P4MQ7TPPYCXM7WB1BMTLQCJQH3BB8,1.64797E+12,point,657,1024,0.3190625,11,1.64797E+12,127,TRUE,10,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.433918025,0.433918025,-0.114855525,0.566081975,FALSE,0.114855525,0.39063938
22910,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.511666641,1,1.6479E+12,5,TRUE,42,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.487299454,0.487299454,0.024367187,0.512700546,TRUE,-0.024367187,0.49427481
22911,3U0SRXB7CE5M3N2X0YDSC0HHPOYRNW,1.6479E+12,point,977,1920,0.4140625,2,1.6479E+12,16,FALSE,4,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.428706218,0.428706218,-0.014643718,0.428706218,FALSE,-0.014643718,0.427306675
22912,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.4640625,2,1.6479E+12,16,FALSE,30,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.428706218,0.428706218,0.035356282,0.428706218,TRUE,0.035356282,0.427306675
22913,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.281666641,15,1.6479E+12,100,FALSE,43,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.285181501,0.285181501,-0.00351486,0.285181501,FALSE,-0.00351486,0.304062467
22914,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.388125,18,1.6479E+12,52,FALSE,21,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.564244998,0.564244998,-0.176119998,0.564244998,FALSE,-0.176119998,0.564855138
23945,3WQQ9FUS6BUEK9Y4YZ2JUOMIIBIB89,1.64797E+12,point,945,1680,0.3240625,16,1.64797E+12,114,FALSE,5,"0,0.4","Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.374941292,0.374941292,-0.050878792,0.374941292,FALSE,-0.050878792,0.419528597
22916,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.5390625,11,1.6479E+12,124,FALSE,31,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566081975,0.566081975,-0.027019475,0.566081975,FALSE,-0.027019475,0.567516479
22917,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.601666641,11,1.6479E+12,126,FALSE,44,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566081975,0.566081975,0.035584666,0.566081975,TRUE,0.035584666,0.60936062
22918,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.7690625,14,1.6479E+12,79,TRUE,32,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.706750809,0.706750809,0.062311691,0.293249191,TRUE,-0.062311691,0.659776363
22919,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.5890625,2,1.6479E+12,18,FALSE,33,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.428706218,0.428706218,0.160356282,0.428706218,TRUE,0.160356282,0.485805773
22920,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.491666641,18,1.6479E+12,55,TRUE,45,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.435755002,0.435755002,0.055911639,0.564244998,TRUE,-0.055911639,0.381985364
22921,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.458125,11,1.6479E+12,127,TRUE,22,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.433918025,0.433918025,0.024206975,0.566081975,TRUE,-0.024206975,0.39063938
22922,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.8040625,17,1.6479E+12,42,FALSE,34,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.400118858,0.400118858,0.403943642,0.400118858,TRUE,0.403943642,0.457201443
22923,337RC3OW062O8UGTX52N052V5YKLVO,1.6479E+12,point,768,1366,0.471666641,17,1.6479E+12,42,FALSE,46,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.400118858,0.400118858,0.071547783,0.400118858,TRUE,0.071547783,0.457201443
22924,3U0SRXB7CE5M3N2X0YDSC0HHPOYRNW,1.6479E+12,point,977,1920,0.5840625,17,1.6479E+12,41,TRUE,5,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.599881142,0.599881142,-0.015818642,0.400118858,FALSE,0.015818642,0.580863379
22925,3Z4GS9HPNWANIJQVBDYXBM4ROXY771,1.6479E+12,point,722,1536,0.588125,19,1.6479E+12,137,TRUE,23,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.743395282,0.743395282,-0.155270282,0.256604718,FALSE,0.155270282,0.742080674
22926,3U088ZLJVLTOQNRCYML0ONTL9AR0WM,1.6479E+12,point,768,1366,0.1840625,13,1.6479E+12,65,TRUE,35,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566073073,0.566073073,-0.382010573,0.433926927,FALSE,0.382010573,0.555494213
