"","participantId","task","id","data.ans.x","data.ans.y","data.select.x","data.select.y","pixelToMM","dist_to_screen","pixel.select.x","pixel.select.y","phy.select.x","phy.select.y","va.select.x","va.select.y","pixel.ans.x","pixel.ans.y","phy.ans.x","phy.ans.y","va.ans.x","va.ans.y"
"19","5c8f2ac8d7ecab0018d529aa","task5","6",0.74,0.474572265948664,0.76,0.48,3.83529411764706,663.935154559709,358.16,220.4,80.3484662576687,49.4355828220859,6.92540793243827,4.26418561334659,357.09,222.543954950278,80.0694785276074,48.8765761632711,6.90141958357695,4.21601089340553
"20","5c8f2ac8d7ecab0018d529aa","task5","10",0.16,0.224993010922571,0.16,0.23,3.83529411764706,663.935154559709,326.06,319.15,71.9788343558282,23.6878834355828,6.20550247411443,2.04398245170846,326.06,321.127760685584,71.9788343558282,23.1722096371943,6.20550247411443,1.99949507110976
"21","6740e1e09ca406ab781318cb","task5","8",2.33,0.291698443244911,2.37,0.3,5.12941176470588,704.446770176702,444.295,291.5,76.8694380733945,23.1020642201835,6.24593951156839,1.87882494780965,442.155,294.77911491826,76.4522362385321,22.4627872292383,6.21210680426115,1.82684330863006
"22","6740e1e09ca406ab781318cb","task5","10",1.81,0.636071966620786,1.89,0.64,5.12941176470588,704.446770176702,418.615,157.2,71.8630160550459,49.2844036697248,5.83987675898007,4.00688526070561,414.335,158.751573184789,71.0286123853211,48.9819180717727,5.77218508395254,3.98231265020753
"23","6740e1e09ca406ab781318cb","task5","2",-1.51,0.499855078495552,-1.43,0.5,5.12941176470588,704.446770176702,240.995,212.5,37.2352637614679,38.5034403669725,3.02780429231788,3.1308762457979,236.715,212.557243994257,36.4008600917431,38.4922804139636,2.9599848586646,3.12996923455322
"24","6740e1e09ca406ab781318cb","task5","3",1.25,0.282550404353592,1.3,0.28,5.12941176470588,704.446770176702,387.05,299.4,65.7092889908257,21.5619266055046,5.34055784620848,1.75359020340372,384.375,298.392590280331,65.1877866972477,21.758325289385,5.29823308784552,1.76956040457527
"25","6740e1e09ca406ab781318cb","task5","9",1.62,0.81599808828846,1.71,0.82,5.12941176470588,704.446770176702,408.985,86.1,69.9856077981651,63.1456422018349,5.68756482555439,5.13248026392702,404.17,87.6807551260583,69.0469036697248,62.8374674639565,5.61140128209623,5.10746505096315
"26","6740e1e09ca406ab781318cb","task5","5",1.95,0.785543354875152,2,0.79,5.12941176470588,704.446770176702,424.5,97.95,73.0103211009174,60.8354357798165,5.93294614240906,4.94494403432266,421.825,99.7103748243149,72.4888188073394,60.4922434402138,5.89064284099938,4.91708233452071
"27","6740e1e09ca406ab781318cb","task5","4",-1.6,0.304662705201199,-1.52,0.3,5.12941176470588,704.446770176702,236.18,291.5,36.2965596330275,23.1020642201835,2.95150728264945,1.87882494780965,231.9,289.658231445526,35.4621559633027,23.4611246035098,2.88368551895335,1.90802094833024
"28","6740e1e09ca406ab781318cb","task5","6",0.96,0.834547418066105,1.1,0.84,5.12941176470588,704.446770176702,376.35,78.2,63.6232798165138,64.6857798165138,5.17125017864656,5.25748919674659,368.86,80.3537698638884,62.1630733944954,64.2658934898383,5.05272132317376,5.22340935337265
"29","6740e1e09ca406ab781318cb","task5","7",0.4,0.176389017991555,0.42,0.18,5.12941176470588,704.446770176702,339.97,338.9,56.5308486238532,13.8612385321101,4.59543949302904,1.12735962116004,338.9,340.326337893336,56.322247706422,13.5831680712533,4.57850022643051,1.10474506287501
"30","6740e1e09ca406ab781318cb","task5","1",-0.75,0.499164354186604,-0.65,0.5,5.12941176470588,704.446770176702,282.725,212.5,45.3706995412844,38.5034403669725,3.68892534623485,3.1308762457979,277.375,212.830080096291,44.3276949541284,38.4390898894845,3.60417903846055,3.12564623570989
"31","67e557aa25a43e8dde6c806c","task5","4",-0.18,0.50371106584287,-0.14,0.51,4.64705882352941,547.956608573329,310.01,208.55,55.9515189873418,43.35,5.84536222717676,4.53042773951943,307.87,211.034128992066,55.4910126582278,42.815440596644,5.7973346384701,4.47461905732429
"32","67e557aa25a43e8dde6c806c","task5","7",0.9,0.352732607915397,0.88,0.36,4.64705882352941,547.956608573329,364.58,267.8,67.6944303797468,30.6,7.06932519115507,3.19878510018235,365.65,270.670619873418,67.9246835443038,29.9822716728087,7.0933092424684,3.13424311698176
