participantId,trialId,trialOrder,responseId,answer,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_training,parameters_x,parameters_y,parameters_taskIndex
"69bc413db3462e13d3f11e29","point_task_28","72","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_7","73","pixelResponse","100","9244","","","","","point","","","","18"
"69bc413db3462e13d3f11e29","point_task_7","73","numericResponse","0.5","9244","","","","","point","","","","18"
"69bc413db3462e13d3f11e29","point_task_7","73","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","gender","Male","30958","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","gender-other","","30958","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","age","24","30958","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","feedback","No","30958","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","feedback-text","","30958","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","strategy","Try to even out dots between line for the second task.","30958","","","","","","","","",""
"69bc413db3462e13d3f11e29","post_study","74","windowEvents","{""focus"":5,""input"":65,""keydown"":62,""keyup"":60,""mousemove"":63,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
